,D,eigen_values_obs,pos,vel,des_vel,normals,dists
373,"[[22.51608506  2.67451394 -0.96674892]
 [ 2.67451394 15.28651997 -0.183289  ]
 [-0.96674892 -0.183289   12.09037633]]","[[12.          0.          0.        ]
 [ 0.         20.72587103  0.        ]
 [ 0.          0.         12.        ]]",[ 0.37246705 -0.43690159  0.17577173],[-0.09712818 -0.12807528  0.02631519],[-0.13690734 -0.12952411  0.010312  ],"[[-0.10474469]
 [-0.99440604]
 [-0.01360782]]",[5.27696828]
374,"[[22.67967071  3.08520359 -0.96916695]
 [ 3.08520359 15.66732315 -0.21420736]
 [-0.96916695 -0.21420736 12.08950897]]","[[12.         0.         0.       ]
 [ 0.        20.6701817  0.       ]
 [ 0.         0.        12.       ]]",[ 0.37080112 -0.43913932  0.17629155],[-0.09090066 -0.12028363  0.02716612],[-0.13658074 -0.12983309  0.0102533 ],"[[-0.10469631]
 [-0.99441474]
 [-0.01334233]]",[5.33633656]
375,"[[22.68531107  3.10400347 -0.96508386]
 [ 3.10400347 15.68590694 -0.21581856]
 [-0.96508386 -0.21581856 12.08866083]]","[[12.          0.          0.        ]
 [ 0.         20.66362047  0.        ]
 [ 0.          0.         12.        ]]",[ 0.37071044 -0.43926327  0.17632249],[-0.09179549 -0.12140762  0.02840172],[-0.13657174 -0.12984608  0.010245  ],"[[-0.10484431]
 [-0.99440533]
 [-0.0128725 ]]",[5.33914744]
376,"[[12.63866427  4.98528858 -0.21923724]
 [ 4.98528858 59.08881607  0.47692294]
 [-0.21923724  0.47692294 12.66102482]]","[[59.99625226  0.          0.        ]
 [ 0.         12.74682554  0.        ]
 [ 0.          0.         12.        ]]",[0.38690655 0.45193708 0.1745271 ],[1.60827446e-03 2.30107313e-06 2.29554259e-03],[-0.02987797 -0.16236466  0.02922387],"[[0.10386515]
 [0.99449932]
 [0.01353286]]",[4.60981525]
377,"[[ 1.26177755e+01  5.28063324e-02 -5.54168318e-01]
 [ 5.28063324e-02  5.95956791e+01 -6.45236573e-01]
 [-5.54168318e-01 -6.45236573e-01  1.25046210e+01]]","[[60.          0.          0.        ]
 [ 0.         13.08517824  0.        ]
 [ 0.          0.         12.        ]]",[0.38692781 0.45193295 0.17453089],[ 0.00596339 -0.00361813 -0.00017128],[-0.03004068 -0.16252493  0.02895712],"[[-0.00253852]
 [ 0.99994386]
 [-0.01028744]]",[4.6116485]
378,"[[ 1.26236569e+01  3.26727835e-02 -5.56543959e-01]
 [ 3.26727835e-02  5.96390510e+01 -6.24095459e-01]
 [-5.56543959e-01 -6.24095459e-01  1.25040833e+01]]","[[60.          0.          0.        ]
 [ 0.         13.09392294  0.        ]
 [ 0.          0.         12.        ]]",[0.3870507  0.45169105 0.17449261],[ 0.01114826 -0.02577636 -0.00256539],[-0.03019663 -0.16236009  0.02895505],"[[-0.00257092]
 [ 0.99994472]
 [-0.01019565]]",[4.58639046]
379,"[[ 1.26263457e+01  1.93462912e-02 -5.57293040e-01]
 [ 1.93462912e-02  5.96719920e+01 -6.07578883e-01]
 [-5.57293040e-01 -6.07578883e-01  1.25031644e+01]]","[[60.          0.          0.        ]
 [ 0.         13.09834563  0.        ]
 [ 0.          0.         12.        ]]",[0.38717748 0.45126111 0.17442043],[ 0.01626034 -0.04490457 -0.00431743],[-0.03029262 -0.16231639  0.0289515 ],"[[-0.00254821]
 [ 0.99994557]
 [-0.01011708]]",[4.56603789]
380,"[[12.6334049  -0.09441492 -0.57161364]
 [-0.09441492 59.68280151 -0.4109144 ]
 [-0.57161364 -0.4109144  12.5210138 ]]","[[60.          0.          0.        ]
 [ 0.         13.12732279  0.        ]
 [ 0.          0.         12.        ]]",[0.38730339 0.45085666 0.17437092],[ 0.01626262 -0.04792835 -0.00419438],[-0.03009606 -0.16249688  0.02889796],"[[-0.00495122]
 [ 0.99997015]
 [-0.00593144]]",[4.56090796]
381,"[[12.63703704 -0.14471891 -0.57653154]
 [-0.14471891 59.69737103 -0.37582487]
 [-0.57653154 -0.37582487 12.52716143]]","[[60.         0.         0.       ]
 [ 0.        13.1382912  0.       ]
 [ 0.         0.        12.       ]]",[0.38751949 0.45033197 0.17432478],[ 0.02157913 -0.05124895 -0.00543781],[-0.03003095 -0.16245616  0.02897849],"[[-0.00589257]
 [ 0.99996867]
 [-0.00528516]]",[4.55125784]
382,"[[ 1.26252813e+01 -1.98707742e-02 -5.66772195e-01]
 [-1.98707742e-02  5.97259840e+01 -5.00356930e-01]
 [-5.66772195e-01 -5.00356930e-01  1.25193682e+01]]","[[60.          0.          0.        ]
 [ 0.         13.11935578  0.        ]
 [ 0.          0.         12.        ]]",[0.3879036 0.4496099 0.1742732],[ 0.03127427 -0.0576153  -0.0035645 ],[-0.03024455 -0.16221277  0.0291868 ],"[[-0.0028959 ]
 [ 0.9999619 ]
 [-0.00823516]]",[4.53075279]
383,"[[ 1.26258524e+01 -6.00632446e-03 -5.68356348e-01]
 [-6.00632446e-03  5.97542188e+01 -5.35558789e-01]
 [-5.68356348e-01 -5.35558789e-01  1.25222716e+01]]","[[60.          0.          0.        ]
 [ 0.         13.12410849  0.        ]
 [ 0.          0.         12.        ]]",[0.38837129 0.44888364 0.17426309],[ 0.04637435 -0.06950249  0.00040742],[-0.03035614 -0.16200859  0.02940609],"[[-0.002311  ]
 [ 0.99995474]
 [-0.00922968]]",[4.50927385]
384,"[[ 1.26313831e+01 -2.98389003e-02 -5.70521084e-01]
 [-2.98389003e-02  5.97899112e+01 -5.91333878e-01]
 [-5.70521084e-01 -5.91333878e-01  1.25235255e+01]]","[[60.          0.          0.        ]
 [ 0.         13.13218381  0.        ]
 [ 0.          0.         12.        ]]",[0.38913747 0.44786559 0.17431109],[ 0.05910232 -0.0754148   0.00423259],[-0.03047018 -0.16175046  0.0296444 ],"[[-0.00244958]
 [ 0.99993951]
 [-0.01072246]]",[4.4793853]
385,"[[ 1.26357688e+01 -3.56033952e-02 -5.80607780e-01]
 [-3.56033952e-02  5.98166135e+01 -5.07022806e-01]
 [-5.80607780e-01 -5.07022806e-01  1.25363208e+01]]","[[60.          0.          0.        ]
 [ 0.         13.15295385  0.        ]
 [ 0.          0.         12.        ]]",[0.38985194 0.44696194 0.17435304],[ 0.06145843 -0.07583108  0.00317272],[-0.03060211 -0.16163112  0.02979016],"[[-0.00235123]
 [ 0.99995551]
 [-0.00913472]]",[4.45717653]
386,"[[12.64146986 -0.06520605 -0.58788836]
 [-0.06520605 59.84361821 -0.46668597]
 [-0.58788836 -0.46668597 12.54457601]]","[[60.          0.          0.        ]
 [ 0.         13.16953635  0.        ]
 [ 0.          0.         12.        ]]",[0.39071727 0.44591226 0.17440444],[ 0.06880466 -0.08290731  0.00469164],[-0.03068067 -0.16147777  0.02992932],"[[-0.00273527]
 [ 0.99996018]
 [-0.0084947 ]]",[4.43165999]
387,"[[ 1.26407369e+01 -5.16097464e-02 -5.90885330e-01]
 [-5.16097464e-02  5.98675036e+01 -4.60998454e-01]
 [-5.90885330e-01 -4.60998454e-01  1.25503166e+01]]","[[60.          0.          0.        ]
 [ 0.         13.17646812  0.        ]
 [ 0.          0.         12.        ]]",[0.39166464 0.44484792 0.17448017],[ 0.08385256 -0.09257082  0.00740919],[-0.03074217 -0.16127618  0.03009034],"[[-0.00221462]
 [ 0.99996073]
 [-0.00858131]]",[4.40630802]
388,"[[ 1.26355329e+01  7.16003068e-03 -5.95285124e-01]
 [ 7.16003068e-03  5.98837887e+01 -4.00410346e-01]
 [-5.95285124e-01 -4.00410346e-01  1.25608232e+01]]","[[60.          0.          0.        ]
 [ 0.         13.18404533  0.        ]
 [ 0.          0.         12.        ]]",[0.39245305 0.4439843  0.17454155],[ 0.08845328 -0.09553148  0.00553341],[-0.03083902 -0.16115333  0.03020817],"[[-8.32752645e-04]
 [ 9.99971962e-01]
 [-7.44191312e-03]]",[4.3885287]
389,"[[ 1.26431036e+01 -2.39366622e-02 -5.97056721e-01]
 [-2.39366622e-02  5.99060070e+01 -4.80183999e-01]
 [-5.97056721e-01 -4.80183999e-01  1.25595759e+01]]","[[60.          0.          0.        ]
 [ 0.         13.19070924  0.        ]
 [ 0.          0.         12.        ]]",[0.39362712 0.44272786 0.17466251],[ 0.08891425 -0.09169162  0.01083399],[-0.03093829 -0.16086475  0.03042223],"[[-0.00124435]
 [ 0.99995569]
 [-0.00933134]]",[4.35753876]
390,"[[ 1.26493076e+01 -3.94955293e-02 -6.04605851e-01]
 [-3.94955293e-02  5.99228686e+01 -4.58932836e-01]
 [-6.04605851e-01 -4.58932836e-01  1.25681094e+01]]","[[60.          0.          0.        ]
 [ 0.         13.20708866  0.        ]
 [ 0.          0.         12.        ]]",[0.39467918 0.4416342  0.17479669],[ 0.08488857 -0.08871488  0.01251851],[-0.03104878 -0.16067537  0.03059285],"[[-0.00141931]
 [ 0.9999583 ]
 [-0.0090215 ]]",[4.33265453]
391,"[[12.66091587 -0.09352695 -0.61614188]
 [-0.09352695 59.94002513 -0.42851818]
 [-0.61614188 -0.42851818 12.57995033]]","[[60.          0.          0.        ]
 [ 0.         13.23223426  0.        ]
 [ 0.          0.         12.        ]]",[0.3957951  0.440504   0.17492917],[ 0.09307563 -0.09529042  0.00983333],[-0.0311466  -0.16044645  0.03081045],"[[-0.00240796]
 [ 0.99996088]
 [-0.00851143]]",[4.30333897]
392,"[[12.66445381 -0.07879018 -0.6247316 ]
 [-0.07879018 59.95780136 -0.42409356]
 [-0.6247316  -0.42409356 12.59255996]]","[[60.          0.          0.        ]
 [ 0.         13.24991942  0.        ]
 [ 0.          0.         12.        ]]",[0.39718127 0.43913184 0.17506111],[ 0.10666469 -0.10937033  0.00795669],[-0.03127931 -0.16011152  0.03111143],"[[-0.0019227 ]
 [ 0.99996135]
 [-0.00857925]]",[4.26579713]
393,"[[12.66989232 -0.07443258 -0.63562848]
 [-0.07443258 59.97300843 -0.40354625]
 [-0.63562848 -0.40354625 12.60780476]]","[[60.         0.         0.       ]
 [ 0.        13.2721777  0.       ]
 [ 0.         0.        12.       ]]",[0.39883265 0.43754936 0.17520545],[ 0.12189672 -0.11438269  0.0118083 ],[-0.03141339 -0.15978596  0.03142077],"[[-0.00168897]
 [ 0.99996429]
 [-0.00828105]]",[4.2242806]
394,"[[12.68275737 -0.13492405 -0.64390672]
 [-0.13492405 59.98041919 -0.42751551]
 [-0.64390672 -0.42751551 12.61368464]]","[[60.          0.          0.        ]
 [ 0.         13.29091704  0.        ]
 [ 0.          0.         12.        ]]",[0.40012881 0.43633441 0.17530786],[ 0.11947949 -0.10828023  0.01078965],[-0.0314924  -0.15955848  0.03161828],"[[-0.00288155]
 [ 0.99995674]
 [-0.00884402]]",[4.19388077]
395,"[[12.68986149 -0.14271521 -0.65248732]
 [-0.14271521 59.98669905 -0.43305531]
 [-0.65248732 -0.43305531 12.62386621]]","[[60.          0.          0.        ]
 [ 0.         13.30859937  0.        ]
 [ 0.          0.         12.        ]]",[0.40164249 0.43493503 0.17542452],[ 0.11463442 -0.10535502  0.01005146],[-0.0316048  -0.15927214  0.03185654],"[[-0.00297993]
 [ 0.99995489]
 [-0.00901838]]",[4.16106659]
396,"[[12.68928402 -0.0855077  -0.66457983]
 [-0.0855077  59.99312074 -0.38776351]
 [-0.66457983 -0.38776351 12.64536886]]","[[60.        0.        0.      ]
 [ 0.       13.331029  0.      ]
 [ 0.        0.       12.      ]]",[0.40354413 0.43316011 0.17556917],[ 0.12049561 -0.11712688  0.00673648],[-0.03174793 -0.15890274  0.03220584],"[[-0.0017279 ]
 [ 0.99996545]
 [-0.00813113]]",[4.11778788]
397,"[[12.69507213 -0.07833466 -0.67481315]
 [-0.07833466 59.99535005 -0.4067248 ]
 [-0.67481315 -0.4067248  12.66000171]]","[[60.          0.          0.        ]
 [ 0.         13.35137542  0.        ]
 [ 0.          0.         12.        ]]",[0.40512122 0.43166986 0.17568912],[ 0.12019769 -0.11565199  0.00853589],[-0.03185471 -0.15851112  0.0325571 ],"[[-0.00154398]
 [ 0.99996217]
 [-0.00855956]]",[4.07773343]
398,"[[12.78311912 -0.53026597 -0.80139452]
 [-0.53026597 59.98940874  0.45561004]
 [-0.80139452  0.45561004 12.82025543]]","[[60.          0.          0.        ]
 [ 0.         13.59283679  0.        ]
 [ 0.          0.         12.        ]]",[0.4072592  0.42966477 0.17588693],[ 0.11736564 -0.11068313  0.01136635],[-0.03210918 -0.15845447  0.03318775],"[[-0.01139694]
 [ 0.99988654]
 [ 0.00985001]]",[4.02942114]
399,"[[12.78907312 -0.47148942 -0.81576721]
 [-0.47148942 59.99154681  0.41200057]
 [-0.81576721  0.41200057 12.84348364]]","[[60.          0.          0.        ]
 [ 0.         13.62410358  0.        ]
 [ 0.          0.         12.        ]]",[0.40930595 0.42772974 0.17607315],[ 0.12394576 -0.11746424  0.01159057],[-0.03240084 -0.15796032  0.03377733],"[[-0.01013994]
 [ 0.99990888]
 [ 0.00891149]]",[3.96937127]
400,"[[12.78286432 -0.38787427 -0.84180845]
 [-0.38787427 59.98803544  0.63594683]
 [-0.84180845  0.63594683 12.9061929 ]]","[[60.          0.          0.        ]
 [ 0.         13.67709266  0.        ]
 [ 0.          0.         12.        ]]",[0.41135771 0.42577078 0.17626864],[ 0.13231649 -0.1275252   0.01213008],[-0.03253072 -0.15772999  0.03418396],"[[-0.00845705]
 [ 0.99987103]
 [ 0.01365326]]",[3.92063224]
401,"[[12.78210759 -0.3575852  -0.84845666]
 [-0.3575852  59.98738574  0.67637244]
 [-0.84845666  0.67637244 12.92217418]]","[[60.          0.          0.        ]
 [ 0.         13.69166751  0.        ]
 [ 0.          0.         12.        ]]",[0.41253    0.42466691 0.17638557],[ 0.13348624 -0.12543103  0.01296347],[-0.03260435 -0.15760118  0.03432981],"[[-0.00783272]
 [ 0.9998641 ]
 [ 0.01450633]]",[3.89313837]
402,"[[12.83593944 -0.67001979 -0.863133  ]
 [-0.67001979 59.98675898  0.40643007]
 [-0.863133    0.40643007 12.89292762]]","[[60.          0.          0.        ]
 [ 0.         13.71562604  0.        ]
 [ 0.          0.         12.        ]]",[0.41394085 0.4233515  0.17652024],[ 0.12784471 -0.11999517  0.01131007],[-0.03249503 -0.15711513  0.03465372],"[[-0.01436681]
 [ 0.99985727]
 [ 0.0088898 ]]",[3.85107725]
403,"[[12.78809705 -0.41443602 -0.87504144]
 [-0.41443602 59.9830416   0.78364152]
 [-0.87504144  0.78364152 12.97376847]]","[[60.          0.          0.        ]
 [ 0.         13.74490713  0.        ]
 [ 0.          0.         12.        ]]",[0.41484362 0.42252021 0.17661311],[ 0.1272683  -0.11761421  0.01340522],[-0.03243811 -0.15717317  0.03483679],"[[-0.00908854]
 [ 0.99981706]
 [ 0.01682999]]",[3.8418276]
404,"[[ 1.27230038e+01 -1.51358768e-02 -8.90324225e-01]
 [-1.51358768e-02  5.99586728e+01  1.39106472e+00]
 [-8.90324225e-01  1.39106472e+00  1.31356414e+01]]","[[60.          0.          0.        ]
 [ 0.         13.81731794  0.        ]
 [ 0.          0.         12.        ]]",[0.41612658 0.4213288  0.17674441],[ 0.1273567  -0.1193255   0.01370412],[-0.03235909 -0.15708905  0.03533295],"[[-8.79068421e-04]
 [ 9.99558875e-01]
 [ 2.96863925e-02]]",[3.82095899]
405,"[[12.71114264  0.09526417 -0.87300752]
 [ 0.09526417 59.97336751  1.1151086 ]
 [-0.87300752  1.1151086  13.10336504]]","[[60.          0.          0.        ]
 [ 0.         13.78787518  0.        ]
 [ 0.          0.         12.        ]]",[0.41741698 0.42011971 0.17687197],[ 0.12634813 -0.11720368  0.01282596],[-0.03239222 -0.15650272  0.03585617],"[[0.00157564]
 [0.99971688]
 [0.02374195]]",[3.77613265]
406,"[[12.7076249   0.14855622 -0.86117151]
 [ 0.14855622 59.98272273  0.89075115]
 [-0.86117151  0.89075115 13.07198109]]","[[60.          0.          0.        ]
 [ 0.         13.76232871  0.        ]
 [ 0.          0.         12.        ]]",[0.41881067 0.41882158 0.17701442],[ 0.12804339 -0.1198946   0.01235919],[-0.03244306 -0.15610953  0.03614656],"[[0.00279601]
 [0.99981697]
 [0.01892644]]",[3.73561003]
407,"[[12.71180501  0.15680828 -0.85249332]
 [ 0.15680828 59.99034363  0.65776357]
 [-0.85249332  0.65776357 13.03589784]]","[[60.          0.          0.        ]
 [ 0.         13.73804648  0.        ]
 [ 0.          0.         12.        ]]",[0.42014388 0.41759367 0.17716108],[ 0.12231253 -0.1113594   0.01477723],[-0.03251794 -0.15570815  0.03632594],"[[0.00306421]
 [0.99989802]
 [0.01394862]]",[3.70191365]
408,"[[12.71460406  0.15689981 -0.85966933]
 [ 0.15689981 59.99034561  0.65760111]
 [-0.85966933  0.65760111 13.04911984]]","[[60.          0.          0.        ]
 [ 0.         13.75406952  0.        ]
 [ 0.          0.         12.        ]]",[0.42106714 0.41673487 0.17726561],[ 0.1150365  -0.10729754  0.01181814],[-0.03254673 -0.15549396  0.03653562],"[[0.00306421]
 [0.99989802]
 [0.01394862]]",[3.68055303]
409,"[[12.71909814  0.12353143 -0.86467263]
 [ 0.12353143 59.99114691  0.63498593]
 [-0.86467263  0.63498593 13.05251511]]","[[60.          0.          0.        ]
 [ 0.         13.76276015  0.        ]
 [ 0.          0.         12.        ]]",[0.42221724 0.41565112 0.17738611],[ 0.11578759 -0.10917781  0.0120783 ],[-0.03249826 -0.15525581  0.0366325 ],"[[0.00236594]
 [0.99990633]
 [0.01348061]]",[3.65885151]
410,"[[12.7226003   0.12365557 -0.87449558]
 [ 0.12365557 59.99114969  0.63475799]
 [-0.87449558  0.63475799 13.07114688]]","[[60.          0.          0.        ]
 [ 0.         13.78489687  0.        ]
 [ 0.          0.         12.        ]]",[0.4234197  0.41448607 0.17749984],[ 0.12032741 -0.11745744  0.01126509],[-0.03252915 -0.15496017  0.0369241 ],"[[0.00236594]
 [0.99990633]
 [0.01348061]]",[3.62983764]
411,"[[12.80982976 -0.35881276 -0.95018216]
 [-0.35881276 59.98470949  0.7600514 ]
 [-0.95018216  0.7600514  13.11726282]]","[[60.          0.          0.        ]
 [ 0.         13.91180207  0.        ]
 [ 0.          0.         12.        ]]",[0.42504959 0.41289668 0.17766591],[ 0.12449036 -0.12259428  0.01299081],[-0.03271746 -0.15473723  0.037188  ],"[[-0.0079319 ]
 [ 0.99983454]
 [ 0.01636983]]",[3.59321882]
412,"[[12.8148976  -0.35125782 -0.95753014]
 [-0.35125782 59.98482827  0.75989633]
 [-0.95753014  0.75989633 13.12764739]]","[[60.          0.          0.        ]
 [ 0.         13.92737325  0.        ]
 [ 0.          0.         12.        ]]",[0.42592069 0.41203313 0.17774877],[ 0.12354779 -0.12266448  0.01192186],[-0.03282803 -0.15457521  0.03734942],"[[-0.00777519]
 [ 0.9998358 ]
 [ 0.01636821]]",[3.57850638]
413,"[[12.82514141 -0.39422477 -0.97016816]
 [-0.39422477 59.98531176  0.72241567]
 [-0.97016816  0.72241567 13.14208718]]","[[60.          0.          0.        ]
 [ 0.         13.95254035  0.        ]
 [ 0.          0.         12.        ]]",[0.42714381 0.4108237  0.17786352],[ 0.12205447 -0.12086044  0.01170225],[-0.032834   -0.15423541  0.03768448],"[[-0.00867604]
 [ 0.99984076]
 [ 0.01559433]]",[3.54821547]
414,"[[12.80544163 -0.23924072 -0.98184451]
 [-0.23924072 59.98393143  0.82863245]
 [-0.98184451  0.82863245 13.20290056]]","[[60.          0.          0.        ]
 [ 0.         13.99227361  0.        ]
 [ 0.          0.         12.        ]]",[0.4286008  0.40939818 0.17800688],[ 0.12282667 -0.11731966  0.01431937],[-0.03289055 -0.1537436   0.03826142],"[[-0.00543905]
 [ 0.99982645]
 [ 0.01781796]]",[3.51335429]
415,"[[12.85280022 -0.49497725 -1.01335408]
 [-0.49497725 59.98189119  0.76650398]
 [-1.01335408  0.76650398 13.20480173]]","[[60.          0.          0.        ]
 [ 0.         14.03949314  0.        ]
 [ 0.          0.         12.        ]]",[0.42958122 0.40844511 0.178106  ],[ 0.12438207 -0.12028396  0.01314742],[-0.0329264  -0.15357969  0.03847962],"[[-0.01085353]
 [ 0.99980311]
 [ 0.01661178]]",[3.48180907]
416,"[[12.81122397 -0.24674973 -1.00208443]
 [-0.24674973 59.98463052  0.80593306]
 [-1.00208443  0.80593306 13.24309128]]","[[60.          0.          0.        ]
 [ 0.         14.03894578  0.        ]
 [ 0.          0.         12.        ]]",[0.43083276 0.40721997 0.17822788],[ 0.12597842 -0.12294145  0.01204429],[-0.03289209 -0.15314475  0.03892424],"[[-0.00559664]
 [ 0.99983375]
 [ 0.01735374]]",[3.45459085]
417,"[[12.82674377 -0.34282542 -1.01311749]
 [-0.34282542 59.98643809  0.71192727]
 [-1.01311749  0.71192727 13.24328554]]","[[60.         0.         0.       ]
 [ 0.        14.0564674  0.       ]
 [ 0.         0.        12.       ]]",[0.43210297 0.40597246 0.17834122],[ 0.12316374 -0.12010482  0.01239029],[-0.03282303 -0.1527946   0.03920739],"[[-0.00759679]
 [ 0.99985273]
 [ 0.01538857]]",[3.41787521]
418,"[[12.86524658 -0.55349289 -1.04498639]
 [-0.55349289 59.98252342  0.70382227]
 [-1.04498639  0.70382227 13.26209023]]","[[60.          0.          0.        ]
 [ 0.         14.10986022  0.        ]
 [ 0.          0.         12.        ]]",[0.43333688 0.4047918  0.17846941],[ 0.12100207 -0.11455866  0.01273851],[-0.03278067 -0.15247832  0.03946155],"[[-0.01208032]
 [ 0.99980957]
 [ 0.01532615]]",[3.38630673]
419,"[[12.87002689 -0.56117011 -1.04444307]
 [-0.56117011 59.98578522  0.58082891]
 [-1.04444307  0.58082891 13.25400582]]","[[60.          0.          0.        ]
 [ 0.         14.10981794  0.        ]
 [ 0.          0.         12.        ]]",[0.4345439  0.4036417  0.17859281],[ 0.12035107 -0.11443811  0.01267103],[-0.03279285 -0.15207382  0.03970459],"[[-0.01218636]
 [ 0.99984515]
 [ 0.01269557]]",[3.35969393]
420,"[[12.79316891 -0.10839684 -0.92391051]
 [-0.10839684 59.99522578 -0.46280649]
 [-0.92391051 -0.46280649 13.08343504]]","[[60.          0.          0.        ]
 [ 0.         13.87182973  0.        ]
 [ 0.          0.         12.        ]]",[0.43612181 0.40213968 0.17875739],[ 0.12200864 -0.11575742  0.01333304],[-0.03269722 -0.15078017  0.03999288],"[[-0.00210385]
 [ 0.99994954]
 [-0.00982253]]",[3.32429004]
